"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp_var_rate","cons_price_idx","cons_conf_idx","euribor3m","nr_employed","subscribed"
36,"services","single","basic.6y","unknown","no","no","telephone","jun","mon",255,3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
37,"admin.","married","university.degree","no","yes","no","telephone","jun","mon",23,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
51,"services","married","high.school","no","no","yes","telephone","jun","mon",267,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
37,"admin.","divorced","basic.9y","unknown","yes","no","telephone","jun","mon",303,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
36,"housemaid","married","high.school","no","yes","no","telephone","jun","mon",171,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
54,"blue-collar","married","high.school","no","no","no","telephone","jun","mon",53,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
47,"technician","divorced","high.school","no","yes","no","telephone","jun","mon",289,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
39,"admin.","married","university.degree","no","no","no","telephone","jun","mon",61,7,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
35,"admin.","married","university.degree","unknown","yes","no","telephone","jun","mon",134,3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
36,"blue-collar","married","basic.9y","unknown","no","yes","telephone","jun","mon",280,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
38,"student","single","university.degree","no","no","no","telephone","jun","mon",194,4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
39,"technician","married","professional.course","no","yes","no","telephone","jun","mon",59,4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
39,"entrepreneur","married","high.school","no","no","no","telephone","jun","mon",232,3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
43,"blue-collar","single","professional.course","no","yes","no","telephone","jun","tue",209,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
34,"technician","married","university.degree","no","no","no","telephone","jun","tue",20,8,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
36,"services","single","basic.6y","unknown","no","no","telephone","jun","tue",63,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
58,"retired","married","basic.4y","no","yes","no","telephone","jun","tue",159,4,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
59,"retired","single","high.school","no","no","yes","telephone","jun","tue",103,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
40,"blue-collar","divorced","basic.9y","unknown","no","no","telephone","jun","tue",479,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
58,"retired","married","basic.4y","no","no","no","telephone","jun","tue",164,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
27,"admin.","married","basic.9y","no","yes","no","telephone","jun","tue",243,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
31,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","tue",23,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
35,"blue-collar","married","high.school","no","yes","no","telephone","jun","tue",54,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
59,"entrepreneur","married","unknown","no","no","no","telephone","jun","tue",242,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
49,"blue-collar","married","basic.4y","no","yes","yes","telephone","jun","tue",495,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
25,"admin.","married","university.degree","unknown","yes","no","telephone","jun","tue",361,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
30,"blue-collar","married","basic.6y","no","no","no","telephone","jun","tue",338,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
43,"management","married","university.degree","no","yes","yes","telephone","jun","tue",435,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
37,"admin.","married","university.degree","no","no","no","telephone","jun","tue",192,4,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
30,"services","married","high.school","no","no","yes","telephone","jun","tue",220,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
42,"admin.","married","university.degree","unknown","yes","no","telephone","jun","tue",215,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
33,"blue-collar","single","basic.9y","unknown","yes","no","telephone","jun","tue",114,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
42,"management","married","university.degree","no","no","no","telephone","jun","tue",236,7,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
27,"services","single","high.school","no","no","no","telephone","jun","tue",323,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
38,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","tue",350,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
36,"blue-collar","single","basic.9y","unknown","no","no","telephone","jun","tue",113,6,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
54,"services","married","high.school","no","yes","no","telephone","jun","tue",184,5,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
29,"admin.","single","university.degree","unknown","no","yes","telephone","jun","tue",816,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
46,"housemaid","divorced","basic.6y","no","yes","no","telephone","jun","tue",143,8,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
47,"self-employed","married","basic.4y","unknown","unknown","unknown","telephone","jun","tue",72,8,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
42,"blue-collar","married","basic.9y","unknown","no","no","telephone","jun","tue",599,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
48,"services","single","high.school","unknown","no","yes","telephone","jun","tue",246,5,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
52,"unemployed","married","high.school","unknown","yes","no","telephone","jun","tue",70,6,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
42,"admin.","married","university.degree","no","no","no","telephone","jun","tue",604,14,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
38,"services","married","high.school","unknown","no","no","telephone","jun","tue",113,11,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
35,"services","married","high.school","unknown","no","no","telephone","jun","wed",173,14,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
44,"admin.","married","university.degree","no","yes","no","telephone","jun","wed",25,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
56,"blue-collar","married","basic.9y","unknown","no","no","telephone","jun","wed",99,6,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
31,"blue-collar","married","basic.6y","no","yes","no","telephone","jun","wed",406,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
32,"blue-collar","married","professional.course","no","yes","no","telephone","jun","wed",67,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
30,"admin.","married","university.degree","no","yes","no","telephone","jun","wed",299,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
41,"technician","married","basic.9y","unknown","no","no","telephone","jun","wed",102,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
29,"admin.","married","high.school","no","yes","no","telephone","jun","wed",194,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
42,"admin.","married","basic.6y","no","yes","yes","telephone","jun","wed",365,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
34,"admin.","single","university.degree","no","no","no","telephone","jun","wed",98,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
26,"technician","single","professional.course","no","yes","no","telephone","jun","wed",605,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
31,"services","single","high.school","no","yes","no","telephone","jun","wed",89,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
36,"blue-collar","single","basic.9y","no","no","no","telephone","jun","wed",377,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
27,"blue-collar","single","basic.6y","no","yes","yes","telephone","jun","wed",444,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
48,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","wed",103,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
41,"blue-collar","married","basic.4y","unknown","no","no","telephone","jun","wed",81,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
38,"admin.","married","high.school","no","no","no","telephone","jun","wed",180,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
26,"blue-collar","married","basic.9y","no","no","no","telephone","jun","wed",49,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
32,"admin.","married","university.degree","no","no","no","telephone","jun","wed",135,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
23,"services","single","high.school","no","no","no","telephone","jun","wed",174,9,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
44,"blue-collar","divorced","basic.4y","no","no","no","telephone","jun","wed",34,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
24,"technician","single","high.school","no","yes","no","telephone","jun","wed",169,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
55,"retired","divorced","professional.course","no","yes","no","telephone","jun","wed",69,4,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
54,"technician","married","professional.course","no","yes","no","telephone","jun","wed",80,6,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
46,"admin.","divorced","university.degree","no","yes","no","telephone","jun","wed",165,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
39,"blue-collar","married","professional.course","unknown","yes","no","telephone","jun","thu",27,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
53,"technician","married","unknown","no","no","no","telephone","jun","thu",40,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
34,"services","married","high.school","unknown","yes","no","telephone","jun","thu",396,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
52,"retired","married","high.school","no","no","no","telephone","jun","thu",48,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
41,"blue-collar","married","basic.9y","no","no","yes","telephone","jun","thu",327,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
28,"unknown","single","unknown","unknown","yes","no","telephone","jun","thu",169,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
46,"blue-collar","married","professional.course","no","no","no","telephone","jun","thu",1446,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"yes"
58,"retired","married","basic.4y","unknown","yes","no","telephone","jun","thu",179,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
27,"admin.","single","university.degree","no","no","yes","telephone","jun","thu",263,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
33,"services","married","high.school","no","yes","no","telephone","jun","thu",124,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
43,"unemployed","married","university.degree","unknown","yes","no","telephone","jun","thu",409,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
30,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","thu",52,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
41,"management","married","university.degree","no","yes","no","telephone","jun","thu",52,8,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
53,"blue-collar","married","basic.4y","no","no","no","telephone","jun","thu",627,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
37,"services","married","high.school","unknown","no","no","telephone","jun","thu",106,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
40,"management","married","university.degree","no","unknown","unknown","telephone","jun","thu",315,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
54,"technician","single","university.degree","unknown","no","no","telephone","jun","thu",594,3,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
34,"technician","single","professional.course","no","no","no","telephone","jun","thu",432,8,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
42,"blue-collar","married","basic.4y","unknown","yes","no","telephone","jun","thu",34,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
33,"admin.","married","university.degree","no","unknown","unknown","telephone","jun","thu",49,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
57,"self-employed","married","university.degree","unknown","yes","no","telephone","jun","thu",318,3,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
48,"blue-collar","divorced","basic.4y","unknown","yes","no","telephone","jun","thu",63,3,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
29,"services","single","high.school","no","yes","no","telephone","jun","thu",1018,3,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"yes"
35,"technician","single","high.school","no","yes","no","telephone","jun","thu",159,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
40,"admin.","married","high.school","no","no","no","telephone","jun","thu",314,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
40,"entrepreneur","married","basic.9y","no","yes","no","telephone","jun","thu",561,3,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
38,"management","married","high.school","unknown","no","yes","telephone","jun","thu",70,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
25,"services","single","professional.course","no","yes","no","telephone","jun","thu",18,3,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
46,"admin.","divorced","university.degree","no","no","no","telephone","jun","thu",138,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
42,"admin.","married","university.degree","unknown","yes","no","telephone","jun","thu",160,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
45,"services","divorced","unknown","no","no","no","telephone","jun","thu",474,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
31,"services","married","high.school","unknown","yes","no","telephone","jun","thu",67,12,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
31,"services","married","high.school","no","yes","no","telephone","jun","fri",130,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
35,"services","married","high.school","no","yes","no","telephone","jun","fri",582,11,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
54,"technician","married","basic.9y","no","no","no","telephone","jun","fri",63,9,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
44,"technician","married","basic.9y","no","yes","no","telephone","jun","fri",447,2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
49,"technician","married","professional.course","no","yes","no","telephone","jun","fri",79,2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
56,"blue-collar","married","basic.4y","unknown","no","no","telephone","jun","fri",84,2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
58,"technician","married","unknown","no","yes","no","telephone","jun","fri",78,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
48,"unemployed","married","high.school","unknown","yes","no","telephone","jun","fri",334,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
27,"services","single","professional.course","no","no","no","telephone","jun","fri",106,5,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
44,"blue-collar","married","basic.4y","no","yes","yes","telephone","jun","fri",110,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
40,"admin.","divorced","basic.9y","no","no","no","telephone","jun","fri",161,5,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
35,"blue-collar","married","basic.4y","no","no","no","telephone","jun","fri",183,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
32,"technician","single","high.school","no","no","no","telephone","jun","fri",250,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
50,"technician","married","professional.course","no","no","yes","telephone","jun","fri",64,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
30,"services","married","high.school","no","yes","no","telephone","jun","fri",51,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
39,"admin.","single","high.school","no","yes","no","telephone","jun","fri",141,3,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
30,"admin.","married","university.degree","no","no","yes","telephone","jun","fri",71,2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
35,"admin.","married","high.school","unknown","no","no","telephone","jun","fri",238,3,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
47,"admin.","married","high.school","unknown","unknown","unknown","telephone","jun","fri",136,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
44,"self-employed","divorced","high.school","no","yes","no","telephone","jun","fri",1041,13,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
51,"admin.","married","high.school","no","no","no","telephone","jun","fri",308,4,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
